Timestamp (mm:ss.SSS),ECG Value
03:27.744,1852.500
03:27.739,1877.000
03:27.734,1878.250
03:27.729,1848.000
03:27.724,1863.750
03:27.719,1896.000
03:27.714,1888.500
03:27.709,1846.250
03:27.704,1837.250
03:27.699,1857.000
03:27.694,1873.500
03:27.689,1875.750
03:27.684,1886.750
03:27.679,1901.000
03:27.674,1881.750
03:27.669,1861.250
03:27.664,1832.000
03:27.659,1821.500
03:27.654,1836.000
03:27.649,1857.000
03:27.644,1860.250
03:27.639,1856.500
03:27.634,1858.750
03:27.629,1872.250
03:27.624,1891.250
03:27.619,1886.500
03:27.614,1871.250
03:27.609,1861.500
03:27.604,1874.250
03:27.599,1890.000
03:27.594,1906.000
03:27.589,1935.250
03:27.584,1935.000
03:27.579,1975.750
03:27.574,2044.000
03:27.569,2058.000
03:27.564,1998.250
03:27.559,1962.750
03:27.554,1999.000
03:27.549,2024.250
03:18.045,2008.000
03:18.040,2007.750
03:18.035,1979.500
03:18.030,1967.000
03:18.025,1968.250
03:18.020,1962.000
03:18.015,1951.250
03:18.010,1958.500
03:18.005,1972.500
03:18.000,2004.750
03:17.995,2036.750
03:17.990,2026.000
03:17.985,1952.250
03:17.980,1874.500
03:17.975,1871.000
03:17.970,1905.000
03:17.965,1936.000
03:17.960,1913.000
03:17.955,1862.250
03:17.950,1825.750
03:17.945,1846.750
03:17.940,1900.250
03:17.935,1934.750
03:17.930,1923.500
03:17.925,1903.500
03:17.920,1851.500
03:17.915,1842.500
03:17.910,1866.250
03:17.905,1912.750
03:17.900,1908.500
03:17.895,1868.750
03:17.890,1822.250
03:17.885,1837.000
03:17.880,1839.250
03:17.875,1835.750
03:17.870,1845.500
03:17.865,1866.500
03:17.860,1854.500
03:17.855,1830.500
03:17.850,1771.750
03:17.845,1674.000
03:17.840,1613.000
03:17.835,1664.250
03:17.830,1695.250
03:17.825,1619.500
03:17.820,1635.250
03:17.815,1906.250
03:17.810,2423.000
03:17.805,3107.000
03:17.800,3606.500
03:17.795,3265.250
03:17.790,2498.250
03:17.785,1962.250
03:17.780,1622.750
03:17.775,1498.500
03:17.770,1594.000
03:17.765,1776.000
03:17.760,1865.250
03:17.755,1884.000
03:17.750,1897.750
03:17.745,1919.000
03:17.740,1920.250
03:17.735,1888.250
03:17.730,1824.500
03:17.725,1775.500
03:17.720,1795.500
03:17.715,1840.250
03:17.710,1856.750
03:17.705,1846.000
03:17.700,1843.250
03:17.695,1846.500
03:17.690,1893.500
03:17.685,1948.500
03:17.680,1950.500
03:17.675,1924.500
03:17.670,1882.000
03:17.665,1907.000
03:17.660,1975.000
03:17.655,2057.000
03:17.650,2102.500
03:17.645,2080.500
03:17.640,1996.500
03:17.635,1960.000
03:17.630,1971.000
03:17.625,1957.500
03:17.620,1918.500
03:17.615,1950.250
03:17.610,1973.250
03:17.605,1919.750
03:17.600,1871.000
03:17.595,1877.750
03:17.590,1889.750
03:17.585,1887.500
03:17.580,1874.000
03:17.575,1878.500
03:17.570,1891.250
03:17.565,1905.250
03:17.560,1869.000
03:17.555,1878.250
03:17.550,1912.250
03:08.043,1989.000
03:08.038,1954.250
03:08.033,1922.250
03:08.028,1905.750
03:08.023,1877.750
03:08.018,1874.750
03:08.013,1895.750
03:08.008,1888.250
03:08.003,1884.500
03:07.998,1905.250
03:07.993,1905.750
03:07.988,1923.750
03:07.983,1913.250
03:07.978,1926.750
03:07.973,1940.500
03:07.968,1943.500
03:07.963,1947.000
03:07.958,1937.000
03:07.953,1947.750
03:07.948,1930.500
03:07.943,1923.250
03:07.938,1921.250
03:07.933,1901.500
03:07.928,1860.500
03:07.923,1848.000
03:07.918,1842.000
03:07.913,1842.750
03:07.908,1851.750
03:07.903,1880.500
03:07.898,1887.250
03:07.893,1897.000
03:07.888,1899.000
03:07.883,1906.500
03:07.878,1918.500
03:07.873,1903.750
03:07.868,1902.250
03:07.863,1901.250
03:07.858,1872.250
03:07.853,1897.250
03:07.848,1918.000
03:07.843,1918.750
03:07.838,1902.250
03:07.833,1904.000
03:07.828,1916.000
03:07.823,1896.250
03:07.818,1907.250
03:07.813,1876.250
03:07.808,1849.000
03:07.803,1858.000
03:07.798,1870.500
03:07.793,1877.000
03:07.788,1887.750
03:07.783,1906.000
03:07.778,1902.750
03:07.773,1896.250
03:07.768,1871.250
03:07.763,1841.000
03:07.758,1863.000
03:07.753,1872.250
03:07.748,1870.250
03:07.743,1861.250
03:07.738,1865.750
03:07.733,1875.750
03:07.728,1881.750
03:07.723,1888.750
03:07.718,1873.750
03:07.713,1856.000
03:07.708,1843.500
03:07.703,1853.000
03:07.698,1853.000
03:07.693,1878.250
03:07.688,1909.500
03:07.683,1934.750
03:07.678,1964.000
03:07.673,1977.750
03:07.668,1962.500
03:07.663,1975.750
03:07.658,2003.750
03:07.653,2037.250
03:07.648,2024.500
03:07.643,2002.250
03:07.638,1981.000
03:07.633,1975.750
03:07.628,1992.250
03:07.623,2001.250
03:07.618,2008.750
03:07.613,2028.250
03:07.608,2028.750
03:07.603,2019.750
03:07.598,1966.250
03:07.593,1947.500
03:07.588,1963.250
03:07.583,1963.500
03:07.578,1965.250
03:07.573,1943.500
03:07.568,1949.000
03:07.563,1932.500
03:07.558,1928.500
03:07.553,1913.500
03:07.548,1901.500
02:58.044,1841.750
02:58.039,1889.750
02:58.034,1908.500
02:58.029,1909.500
02:58.024,1896.750
02:58.019,1865.500
02:58.014,1836.250
02:58.009,1829.750
02:58.004,1836.750
02:57.999,1850.250
02:57.994,1862.500
02:57.989,1871.750
02:57.984,1874.000
02:57.979,1868.250
02:57.974,1833.750
02:57.969,1789.500
02:57.964,1742.500
02:57.959,1678.000
02:57.954,1655.000
02:57.949,1680.500
02:57.944,1673.250
02:57.939,1686.750
02:57.934,1825.250
02:57.929,1995.500
02:57.924,2316.250
02:57.919,2834.250
02:57.914,3303.500
02:57.909,3125.750
02:57.904,2406.250
02:57.899,1821.000
02:57.894,1539.500
02:57.889,1521.750
02:57.884,1641.000
02:57.879,1796.000
02:57.874,1847.500
02:57.869,1829.500
02:57.864,1832.000
02:57.859,1847.250
02:57.854,1860.500
02:57.849,1846.000
02:57.844,1823.500
02:57.839,1825.250
02:57.834,1830.500
02:57.829,1819.500
02:57.824,1820.500
02:57.819,1821.750
02:57.814,1849.750
02:57.809,1853.250
02:57.804,1821.750
02:57.799,1814.000
02:57.794,1846.750
02:57.789,1877.750
02:57.784,1906.500
02:57.779,1929.000
02:57.774,1981.250
02:57.769,2029.250
02:57.764,2040.000
02:57.759,2039.000
02:57.754,2024.750
02:57.749,1967.250
02:57.744,1932.250
02:57.739,1922.500
02:57.734,1921.750
02:57.729,1911.250
02:57.724,1896.250
02:57.719,1884.250
02:57.714,1869.000
02:57.709,1848.000
02:57.704,1848.750
02:57.699,1865.250
02:57.694,1856.250
02:57.689,1835.250
02:57.684,1834.000
02:57.679,1829.250
02:57.674,1841.000
02:57.669,1859.500
02:57.664,1879.500
02:57.659,1885.250
02:57.654,1871.000
02:57.649,1839.500
02:57.644,1844.250
02:57.639,1869.500
02:57.634,1887.000
02:57.629,1891.500
02:57.624,1897.750
02:57.619,1892.500
02:57.614,1873.750
02:57.609,1856.500
02:57.604,1834.750
02:57.599,1787.500
02:57.594,1811.750
02:57.589,1839.500
02:57.584,1846.000
02:57.579,1855.000
02:57.574,1878.000
02:57.569,1868.000
02:57.564,1843.000
02:57.559,1832.250
02:57.554,1831.000
02:57.549,1865.250
02:48.044,1743.500
02:48.039,1679.250
02:48.034,1691.250
02:48.029,1787.500
02:48.024,1834.750
02:48.019,1852.250
02:48.014,1881.750
02:48.009,1905.500
02:48.004,1936.500
02:47.999,1940.500
02:47.994,1895.000
02:47.989,1912.250
02:47.984,1994.000
02:47.979,2009.000
02:47.974,1908.250
02:47.969,1839.500
02:47.964,1825.000
02:47.959,1865.500
02:47.954,1836.500
02:47.949,1848.750
02:47.944,1885.250
02:47.939,1897.250
02:47.934,1882.000
02:47.929,1858.000
02:47.924,1866.750
02:47.919,1851.750
02:47.914,1753.750
02:47.909,1696.250
02:47.903,1820.750
02:47.898,1833.000
02:47.893,1852.750
02:47.888,1850.000
02:47.883,1869.000
02:47.878,1822.500
02:47.873,1822.000
02:47.868,1870.000
02:47.863,1884.500
02:47.858,1855.500
02:47.853,1833.750
02:47.848,1789.250
02:47.843,1736.500
02:47.838,1714.000
02:47.833,1790.000
02:47.828,1866.500
02:47.823,1880.500
02:47.818,1849.250
02:47.813,1808.750
02:47.808,1773.500
02:47.803,1780.500
02:47.798,1801.250
02:47.793,1846.000
02:47.788,1848.500
02:47.783,1841.500
02:47.778,1863.750
02:47.773,1828.750
02:47.768,1803.000
02:47.763,1846.000
02:47.758,1947.250
02:47.753,2012.500
02:47.748,2010.750
02:47.743,1998.000
02:47.738,2017.000
02:47.733,2037.750
02:47.728,2028.750
02:47.723,1981.750
02:47.718,1983.500
02:47.713,2032.500
02:47.708,2031.750
02:47.703,1998.000
02:47.698,1953.750
02:47.693,1955.250
02:47.688,1987.250
02:47.683,1997.750
02:47.678,1983.250
02:47.673,1945.500
02:47.668,1882.000
02:47.663,1864.750
02:47.658,1896.250
02:47.653,1933.750
02:47.648,1940.250
02:47.643,1912.250
02:47.638,1874.000
02:47.633,1862.750
02:47.628,1906.000
02:47.623,1947.750
02:47.618,1937.000
02:47.613,1896.000
02:47.608,1846.500
02:47.603,1848.250
02:47.598,1863.750
02:47.593,1846.500
02:47.588,1842.250
02:47.583,1855.500
02:47.578,1846.500
02:47.573,1865.500
02:47.568,1874.250
02:47.563,1873.000
02:47.558,1817.750
02:47.553,1733.750
02:47.548,1725.000
02:38.042,1833.750
02:38.037,1847.750
02:38.032,1854.250
02:38.027,1872.250
02:38.022,1906.000
02:38.017,1934.000
02:38.012,1973.250
02:38.007,1992.500
02:38.002,2000.500
02:37.997,2017.000
02:37.992,2023.000
02:37.987,2026.500
02:37.982,2009.750
02:37.977,2015.750
02:37.972,2064.500
02:37.967,2067.750
02:37.962,2068.750
02:37.957,2050.000
02:37.952,2006.000
02:37.947,1966.500
02:37.942,1937.000
02:37.937,1941.000
02:37.932,1954.750
02:37.927,1955.250
02:37.922,1950.500
02:37.917,1967.000
02:37.912,1967.000
02:37.907,1954.250
02:37.902,1931.250
02:37.897,1914.000
02:37.892,1923.500
02:37.887,1933.250
02:37.882,1933.500
02:37.877,1902.500
02:37.872,1877.500
02:37.867,1857.500
02:37.862,1886.250
02:37.857,1905.250
02:37.852,1897.750
02:37.847,1886.500
02:37.842,1867.750
02:37.837,1855.500
02:37.832,1833.250
02:37.827,1851.250
02:37.822,1871.500
02:37.817,1879.250
02:37.812,1879.750
02:37.807,1875.250
02:37.802,1832.000
02:37.797,1808.000
02:37.792,1815.500
02:37.787,1818.000
02:37.782,1831.500
02:37.777,1819.000
02:37.772,1795.750
02:37.767,1742.000
02:37.762,1712.500
02:37.757,1736.000
02:37.752,1739.750
02:37.747,1694.750
02:37.742,1683.250
02:37.737,1844.000
02:37.732,2173.000
02:37.727,2755.000
02:37.722,3344.500
02:37.717,3473.000
02:37.712,2838.500
02:37.707,2203.500
02:37.702,1790.750
02:37.697,1592.750
02:37.692,1555.250
02:37.687,1665.500
02:37.682,1819.000
02:37.677,1900.000
02:37.672,1902.000
02:37.667,1908.250
02:37.662,1866.500
02:37.657,1804.250
02:37.652,1806.500
02:37.647,1850.500
02:37.642,1874.750
02:37.637,1883.500
02:37.632,1881.750
02:37.627,1855.250
02:37.622,1827.500
02:37.617,1834.250
02:37.612,1843.250
02:37.607,1861.000
02:37.602,1914.000
02:37.597,1939.250
02:37.592,1951.750
02:37.587,1966.250
02:37.582,1978.500
02:37.577,2018.000
02:37.572,2068.000
02:37.567,2096.500
02:37.562,2108.500
02:37.557,2075.000
02:37.552,2007.500
02:37.547,1965.250
02:28.041,1874.250
02:28.036,1894.750
02:28.031,1915.000
02:28.026,1849.750
02:28.021,1722.250
02:28.016,1682.000
02:28.011,1698.000
02:28.006,1710.750
02:28.001,1735.000
02:27.996,1699.000
02:27.991,1604.000
02:27.986,1470.000
02:27.981,1564.500
02:27.976,1954.000
02:27.971,2511.500
02:27.966,3283.500
02:27.961,3905.250
02:27.956,3537.000
02:27.951,2640.750
02:27.946,2043.500
02:27.941,1685.250
02:27.936,1518.750
02:27.931,1537.000
02:27.926,1691.750
02:27.921,1874.250
02:27.916,1936.750
02:27.911,1934.000
02:27.906,1877.750
02:27.901,1818.000
02:27.896,1806.750
02:27.891,1815.750
02:27.886,1843.250
02:27.881,1855.000
02:27.876,1858.250
02:27.871,1901.250
02:27.866,1916.000
02:27.861,1853.000
02:27.856,1823.750
02:27.851,1889.250
02:27.846,1927.500
02:27.841,1905.000
02:27.836,1857.250
02:27.831,1868.250
02:27.826,1941.500
02:27.821,1953.250
02:27.816,1979.000
02:27.811,2081.500
02:27.806,2188.750
02:27.801,2110.250
02:27.796,1969.000
02:27.791,1975.500
02:27.786,1985.500
02:27.781,1914.250
02:27.776,1869.250
02:27.771,1871.000
02:27.766,1869.000
02:27.761,1880.000
02:27.756,1879.250
02:27.751,1865.000
02:27.746,1868.750
02:27.741,1871.500
02:27.736,1868.750
02:27.731,1876.750
02:27.726,1900.250
02:27.721,1929.500
02:27.716,1934.750
02:27.711,1946.750
02:27.706,1932.000
02:27.701,1917.750
02:27.696,1910.500
02:27.691,1887.000
02:27.686,1876.500
02:27.681,1887.500
02:27.676,1933.000
02:27.671,1935.750
02:27.666,1888.750
02:27.661,1833.500
02:27.656,1795.500
02:27.651,1837.750
02:27.646,1882.750
02:27.641,1941.500
02:27.636,1973.500
02:27.631,1953.500
02:27.626,1921.000
02:27.621,1885.000
02:27.616,1858.500
02:27.611,1886.500
02:27.606,1919.750
02:27.601,1928.750
02:27.596,1904.250
02:27.591,1908.500
02:27.586,1891.250
02:27.581,1874.500
02:27.576,1885.500
02:27.571,1940.500
02:27.566,1958.500
02:27.561,1958.250
02:27.556,1933.750
02:27.551,1923.000
02:27.546,1970.000
02:18.037,1855.250
02:18.032,1889.750
02:18.027,1904.250
02:18.022,1890.750
02:18.017,1833.000
02:18.012,1789.000
02:18.007,1787.250
02:18.002,1801.500
02:17.997,1829.500
02:17.992,1877.000
02:17.987,1892.000
02:17.982,1912.500
02:17.977,1958.750
02:17.972,1981.250
02:17.967,2009.500
02:17.962,2037.750
02:17.957,2047.750
02:17.952,2045.500
02:17.947,2031.000
02:17.942,1982.000
02:17.937,1918.250
02:17.932,1886.000
02:17.927,1846.000
02:17.922,1860.500
02:17.917,1865.500
02:17.912,1857.750
02:17.907,1850.500
02:17.902,1846.250
02:17.897,1862.500
02:17.892,1879.250
02:17.887,1907.500
02:17.882,1901.000
02:17.877,1874.250
02:17.872,1850.500
02:17.867,1839.750
02:17.862,1866.500
02:17.857,1884.500
02:17.852,1885.500
02:17.847,1846.250
02:17.842,1852.500
02:17.837,1856.750
02:17.832,1858.250
02:17.827,1857.500
02:17.822,1826.250
02:17.817,1808.250
02:17.812,1819.000
02:17.807,1838.750
02:17.802,1850.750
02:17.797,1878.000
02:17.792,1876.750
02:17.787,1857.750
02:17.782,1852.250
02:17.777,1843.750
02:17.772,1852.000
02:17.767,1831.750
02:17.762,1816.250
02:17.757,1816.750
02:17.752,1817.750
02:17.747,1837.000
02:17.742,1835.750
02:17.737,1845.500
02:17.732,1851.250
02:17.727,1864.250
02:17.722,1870.500
02:17.717,1885.500
02:17.712,1891.750
02:17.707,1859.750
02:17.702,1822.500
02:17.697,1808.500
02:17.692,1806.000
02:17.687,1798.750
02:17.682,1811.500
02:17.677,1833.250
02:17.672,1819.000
02:17.667,1774.500
02:17.662,1739.250
02:17.657,1755.250
02:17.652,1801.000
02:17.647,1802.500
02:17.642,1789.000
02:17.637,1804.250
02:17.632,1826.750
02:17.627,1845.750
02:17.622,1864.250
02:17.617,1872.250
02:17.612,1850.250
02:17.607,1845.500
02:17.602,1849.250
02:17.597,1863.750
02:17.592,1905.000
02:17.587,1929.500
02:17.582,1955.500
02:17.577,1991.500
02:17.572,2027.750
02:17.567,2025.500
02:17.562,2003.500
02:17.557,2033.750
02:17.552,2044.750
02:17.547,2067.250
02:17.542,2083.750
02:08.035,1792.000
02:08.030,1844.000
02:08.025,1893.250
02:08.020,1886.250
02:08.015,1805.000
02:08.010,1734.250
02:08.005,1739.000
02:08.000,1791.250
02:07.995,1797.750
02:07.990,1795.750
02:07.985,1799.750
02:07.980,1819.750
02:07.975,1823.000
02:07.970,1839.500
02:07.965,1837.500
02:07.960,1869.250
02:07.955,1902.750
02:07.950,1920.500
02:07.945,1947.000
02:07.940,2012.000
02:07.935,2099.250
02:07.930,2120.000
02:07.925,2024.750
02:07.920,1903.000
02:07.915,1911.000
02:07.910,2006.750
02:07.905,2124.250
02:07.900,2148.750
02:07.895,2077.750
02:07.890,1934.750
02:07.885,1915.500
02:07.880,1971.500
02:07.875,1994.250
02:07.870,2021.500
02:07.865,2024.000
02:07.860,2009.250
02:07.855,1955.750
02:07.850,1884.000
02:07.845,1892.500
02:07.840,1906.750
02:07.835,1906.000
02:07.830,1906.500
02:07.825,1912.000
02:07.820,1925.250
02:07.815,1914.000
02:07.810,1910.250
02:07.805,1908.750
02:07.800,1897.750
02:07.795,1852.750
02:07.790,1835.500
02:07.785,1857.000
02:07.780,1871.000
02:07.775,1859.000
02:07.770,1831.500
02:07.765,1832.500
02:07.760,1856.250
02:07.755,1871.000
02:07.750,1868.750
02:07.745,1832.250
02:07.740,1796.000
02:07.735,1787.500
02:07.730,1782.250
02:07.725,1793.000
02:07.720,1808.500
02:07.715,1794.250
02:07.710,1757.250
02:07.705,1688.500
02:07.700,1631.250
02:07.695,1615.250
02:07.690,1661.250
02:07.685,1602.250
02:07.680,1591.500
02:07.675,1747.250
02:07.670,2056.250
02:07.665,2630.000
02:07.660,3409.250
02:07.655,3853.250
02:07.650,3167.750
02:07.645,2361.000
02:07.640,1813.250
02:07.635,1501.500
02:07.630,1454.500
02:07.625,1610.750
02:07.620,1808.500
02:07.615,1869.500
02:07.610,1853.000
02:07.605,1861.000
02:07.600,1881.000
02:07.595,1925.500
02:07.590,1909.000
02:07.585,1838.250
02:07.580,1778.000
02:07.575,1777.250
02:07.570,1829.500
02:07.565,1870.500
02:07.560,1869.000
02:07.555,1846.750
02:07.550,1777.000
02:07.545,1723.750
02:07.540,1800.250
01:58.031,2079.500
01:58.026,2089.500
01:58.021,2028.000
01:58.016,1904.250
01:58.011,1923.250
01:58.006,2014.500
01:58.001,2022.250
01:57.996,2006.000
01:57.991,1991.500
01:57.986,2012.500
01:57.981,1961.750
01:57.976,1908.000
01:57.971,1866.750
01:57.966,1884.000
01:57.961,1943.250
01:57.956,1962.500
01:57.951,1941.750
01:57.946,1908.000
01:57.941,1940.500
01:57.936,1941.750
01:57.931,1915.250
01:57.926,1840.000
01:57.921,1807.000
01:57.916,1772.500
01:57.911,1816.500
01:57.906,1883.250
01:57.901,1904.750
01:57.896,1883.250
01:57.891,1835.750
01:57.886,1817.750
01:57.881,1811.000
01:57.876,1824.750
01:57.871,1815.000
01:57.866,1835.500
01:57.861,1871.000
01:57.856,1885.500
01:57.851,1845.000
01:57.846,1822.250
01:57.841,1781.500
01:57.836,1766.000
01:57.831,1767.750
01:57.826,1680.250
01:57.821,1604.000
01:57.816,1595.750
01:57.811,1636.250
01:57.806,1600.000
01:57.801,1576.250
01:57.796,1708.250
01:57.791,1958.500
01:57.786,2462.250
01:57.781,3238.000
01:57.776,3858.250
01:57.771,3418.500
01:57.766,2495.250
01:57.761,1853.000
01:57.756,1545.000
01:57.751,1514.500
01:57.746,1571.000
01:57.741,1737.000
01:57.736,1886.000
01:57.731,1872.250
01:57.726,1800.000
01:57.721,1802.500
01:57.716,1851.500
01:57.711,1862.750
01:57.706,1854.250
01:57.701,1861.500
01:57.696,1846.750
01:57.691,1837.000
01:57.686,1840.000
01:57.681,1816.500
01:57.676,1812.250
01:57.671,1816.750
01:57.666,1877.000
01:57.661,1904.000
01:57.656,1835.750
01:57.651,1760.750
01:57.646,1805.750
01:57.641,1905.500
01:57.636,1961.500
01:57.631,2013.000
01:57.626,2100.500
01:57.621,2059.500
01:57.616,1976.750
01:57.611,1955.000
01:57.606,1952.250
01:57.601,1949.000
01:57.596,1973.750
01:57.591,1974.250
01:57.586,1929.750
01:57.581,1879.000
01:57.576,1816.000
01:57.571,1825.750
01:57.566,1883.750
01:57.561,1880.500
01:57.556,1906.750
01:57.551,1902.250
01:57.546,1832.000
01:57.541,1780.500
01:57.536,1827.750
01:48.029,1809.000
01:48.024,1849.500
01:48.019,1818.500
01:48.014,1749.500
01:48.009,1675.000
01:48.004,1701.750
01:47.999,1771.500
01:47.994,1789.000
01:47.989,1777.000
01:47.984,1754.250
01:47.979,1749.750
01:47.974,1749.250
01:47.969,1753.750
01:47.964,1777.500
01:47.959,1792.250
01:47.954,1806.000
01:47.949,1746.750
01:47.944,1697.750
01:47.939,1708.750
01:47.934,1694.250
01:47.929,1693.000
01:47.924,1721.000
01:47.919,1746.000
01:47.914,1782.750
01:47.909,1783.250
01:47.904,1771.000
01:47.899,1747.750
01:47.894,1776.000
01:47.889,1822.750
01:47.884,1840.750
01:47.879,1837.000
01:47.874,1834.250
01:47.869,1852.250
01:47.864,1915.250
01:47.859,1975.000
01:47.854,1996.500
01:47.849,1986.750
01:47.844,1980.750
01:47.839,1966.750
01:47.834,1971.250
01:47.829,1942.000
01:47.824,1912.000
01:47.819,1881.750
01:47.814,1893.750
01:47.809,1904.250
01:47.804,1905.000
01:47.799,1897.750
01:47.794,1870.750
01:47.789,1860.000
01:47.784,1847.000
01:47.779,1853.750
01:47.774,1854.750
01:47.769,1865.500
01:47.764,1869.500
01:47.759,1849.250
01:47.754,1848.250
01:47.749,1815.500
01:47.744,1811.250
01:47.739,1833.500
01:47.734,1840.250
01:47.729,1837.000
01:47.724,1850.750
01:47.719,1874.500
01:47.714,1856.750
01:47.709,1811.250
01:47.704,1773.250
01:47.699,1795.750
01:47.694,1816.000
01:47.689,1822.500
01:47.684,1786.250
01:47.679,1751.500
01:47.674,1738.000
01:47.669,1749.500
01:47.664,1787.750
01:47.659,1811.500
01:47.654,1803.250
01:47.649,1789.000
01:47.644,1755.500
01:47.639,1661.500
01:47.634,1615.000
01:47.629,1645.250
01:47.624,1695.750
01:47.619,1674.500
01:47.614,1698.250
01:47.609,1909.250
01:47.604,2310.250
01:47.599,2938.500
01:47.594,3455.250
01:47.589,3320.000
01:47.584,2572.500
01:47.579,1950.750
01:47.574,1589.500
01:47.569,1427.750
01:47.564,1446.250
01:47.559,1666.750
01:47.554,1843.000
01:47.549,1881.000
01:47.544,1861.750
01:47.539,1845.250
01:47.534,1842.250
01:38.025,1962.000
01:38.020,1971.000
01:38.015,1975.250
01:38.010,1964.250
01:38.005,1935.500
01:38.000,1923.750
01:37.995,1948.000
01:37.990,1963.750
01:37.985,1958.000
01:37.980,1936.000
01:37.975,1874.250
01:37.970,1836.000
01:37.965,1851.000
01:37.960,1892.500
01:37.955,1898.750
01:37.950,1912.500
01:37.945,1915.000
01:37.940,1893.250
01:37.935,1866.750
01:37.930,1856.000
01:37.925,1870.750
01:37.920,1902.000
01:37.915,1894.750
01:37.910,1853.250
01:37.905,1834.000
01:37.900,1853.250
01:37.895,1871.750
01:37.890,1839.000
01:37.885,1807.750
01:37.880,1802.750
01:37.875,1838.750
01:37.870,1846.250
01:37.865,1813.500
01:37.860,1793.250
01:37.855,1747.500
01:37.850,1710.000
01:37.845,1678.250
01:37.840,1668.000
01:37.835,1676.250
01:37.830,1687.000
01:37.825,1797.750
01:37.820,2011.250
01:37.815,2328.250
01:37.810,2835.000
01:37.805,3349.500
01:37.800,3307.250
01:37.795,2602.250
01:37.790,1997.250
01:37.785,1628.000
01:37.780,1499.750
01:37.775,1579.500
01:37.770,1740.500
01:37.765,1828.750
01:37.760,1816.750
01:37.755,1850.750
01:37.750,1878.000
01:37.745,1870.000
01:37.740,1842.500
01:37.735,1826.250
